time_step,hour_of_day,day_of_week,cpu_util_percent,mem_util_percent,net_in_mbps,net_out_mbps,disk_io_percent
3393,18.75,4,39.18,52.09,47.02,100.25,15.5
3394,18.83,4,34.67,54.01,45.63,93.48,17.32
3395,18.92,4,37.09,49.07,64.36,124.51,18.06
3396,19.0,4,38.82,52.06,50.29,99.26,18.43
3397,19.08,4,39.99,53.54,61.73,123.38,19.55
3398,19.17,4,38.74,46.82,48.26,93.65,27.8
3399,19.25,4,36.42,51.07,61.98,122.45,14.04
3400,19.33,4,41.45,51.4,62.13,117.39,21.0
3401,19.42,4,37.3,49.58,52.42,94.35,21.57
3402,19.5,4,38.08,51.59,45.7,95.34,13.71
3403,19.58,4,34.98,47.09,49.83,111.87,24.48
3404,19.67,4,41.83,52.21,70.51,139.75,19.83
3405,19.75,4,34.78,47.05,69.14,134.22,14.36
3406,19.83,4,36.03,51.46,56.48,109.68,25.19
3407,19.92,4,39.0,52.76,61.0,117.98,22.48
3408,20.0,4,62.31,62.34,84.36,159.86,62.91
3409,20.08,4,61.85,64.83,99.06,189.29,67.86
3410,20.17,4,53.68,58.56,77.49,139.48,64.47
3411,20.25,4,62.6,63.13,97.27,175.09,59.01
3412,20.33,4,33.72,48.36,57.45,115.67,12.68
3413,20.42,4,35.07,46.17,58.07,113.52,20.11
3414,20.5,4,33.47,49.77,47.0,89.67,11.28
3415,20.58,4,30.52,48.18,65.89,123.54,21.65
3416,20.67,4,35.27,54.29,69.06,131.51,13.3
3417,20.75,4,32.51,50.96,72.2,137.87,21.81
3418,20.83,4,26.98,46.31,38.58,86.55,22.44
3419,20.92,4,35.75,51.37,60.01,112.67,20.9
3420,21.0,4,25.85,48.45,39.67,85.23,6.46
3421,21.08,4,33.71,51.2,59.0,119.14,22.91
3422,21.17,4,35.46,54.29,59.89,116.75,17.12
3423,21.25,4,26.09,45.16,43.0,91.22,16.29
3424,21.33,4,29.25,50.11,48.27,99.1,14.34
3425,21.42,4,28.65,47.05,66.1,122.7,23.89
3426,21.5,4,28.53,48.23,48.16,93.72,17.84
3427,21.58,4,35.28,49.76,42.33,88.14,17.19
3428,21.67,4,24.79,45.87,40.45,79.83,21.55
3429,21.75,4,27.3,47.71,38.99,83.24,20.34
3430,21.83,4,33.39,51.21,47.71,101.7,13.82
3431,21.92,4,26.77,47.17,52.8,104.91,18.03
3432,22.0,4,24.4,41.01,51.41,99.51,16.98
3433,22.08,4,28.39,47.62,42.32,82.58,11.21
3434,22.17,4,30.08,51.48,46.69,92.22,20.83
3435,22.25,4,25.69,46.39,40.24,80.26,16.31
3436,22.33,4,28.81,50.96,61.72,125.42,25.81
3437,22.42,4,21.88,44.6,48.62,94.58,21.11
3438,22.5,4,21.9,41.71,46.69,93.17,16.36
3439,22.58,4,24.82,45.3,36.53,79.65,15.86
3440,22.67,4,28.27,46.61,35.25,71.8,8.89
3441,22.75,4,28.73,47.47,59.32,114.55,20.55
3442,22.83,4,21.79,42.43,56.5,116.05,15.17
3443,22.92,4,28.33,47.73,34.95,78.71,15.21
3444,23.0,4,26.26,46.16,64.45,126.2,16.65
3445,23.08,4,22.5,47.7,41.15,92.37,21.84
3446,23.17,4,20.8,41.94,41.31,85.19,20.66
3447,23.25,4,26.19,47.28,35.88,78.97,21.99
3448,23.33,4,29.82,49.24,36.58,85.62,13.3
3449,23.42,4,25.36,47.96,30.43,61.63,22.66
3450,23.5,4,21.9,44.13,49.53,96.54,13.51
3451,23.58,4,18.58,43.8,36.64,79.94,17.63
3452,23.67,4,30.43,49.4,55.2,108.56,20.12
3453,23.75,4,28.69,44.61,58.49,110.58,16.61
3454,23.83,4,26.08,46.08,45.53,90.2,17.38
3455,23.92,4,30.18,48.51,64.73,119.44,10.97
3456,0.0,5,48.68,57.07,66.81,130.38,66.12
3457,0.08,5,46.04,55.86,66.9,131.24,64.28
3458,0.17,5,49.85,58.31,67.6,137.1,74.96
3459,0.25,5,45.02,59.13,75.71,152.18,65.09
3460,0.33,5,44.47,53.82,77.27,147.49,61.97
3461,0.42,5,21.54,45.46,37.22,87.54,15.85
3462,0.5,5,21.87,47.45,30.1,58.82,12.78
3463,0.58,5,14.47,37.91,42.2,78.97,7.94
3464,0.67,5,14.65,42.13,25.53,49.75,15.31
3465,0.75,5,17.48,39.51,32.75,63.1,14.4
3466,0.83,5,16.62,46.85,26.35,61.23,18.13
3467,0.92,5,20.85,45.43,42.32,94.58,21.04
3468,1.0,5,19.43,44.52,32.16,76.5,22.41
3469,1.08,5,23.43,41.8,48.72,88.28,16.78
3470,1.17,5,20.55,43.24,35.19,77.62,17.9
3471,1.25,5,17.29,41.78,40.05,89.73,15.45
3472,1.33,5,13.04,44.4,23.25,56.83,3.98
3473,1.42,5,20.4,45.64,49.29,95.55,20.04
3474,1.5,5,13.91,37.95,27.69,60.68,15.66
3475,1.58,5,17.72,43.91,36.99,71.82,16.67
3476,1.67,5,17.63,39.93,26.65,61.71,12.36
3477,1.75,5,45.08,52.03,135.37,246.35,18.7
3478,1.83,5,15.84,43.03,24.8,58.07,13.69
3479,1.92,5,18.06,44.62,36.32,71.83,16.75
3480,2.0,5,24.77,47.06,37.03,78.47,8.38
3481,2.08,5,24.93,49.98,43.67,87.34,17.04
3482,2.17,5,26.46,47.65,50.48,99.07,23.37
3483,2.25,5,21.31,44.93,29.6,68.01,14.8
3484,2.33,5,22.41,42.65,41.55,92.42,7.68
3485,2.42,5,25.72,48.29,49.13,94.1,15.67
3486,2.5,5,16.7,39.21,38.28,79.83,15.35
3487,2.58,5,24.87,50.23,60.19,112.91,17.72
3488,2.67,5,26.82,48.81,41.22,81.9,17.32
3489,2.75,5,19.36,49.29,38.21,75.15,22.59
3490,2.83,5,27.53,48.17,62.02,115.34,17.45
3491,2.92,5,30.12,50.39,40.15,87.57,18.3
3492,3.0,5,25.87,46.09,31.04,66.39,14.19
3493,3.08,5,25.46,46.37,49.83,96.97,20.14
3494,3.17,5,19.7,41.76,46.98,94.28,21.71
3495,3.25,5,27.6,44.53,33.12,75.6,14.39
3496,3.33,5,20.52,44.61,37.06,81.85,14.7
3497,3.42,5,25.66,46.45,37.64,80.55,7.11
3498,3.5,5,26.27,44.67,49.0,94.85,13.22
3499,3.58,5,13.34,39.21,30.74,65.93,21.21
3500,3.67,5,26.57,47.02,57.35,107.78,15.45
3501,3.75,5,34.59,48.38,45.75,91.92,19.56
3502,3.83,5,18.37,43.98,40.13,87.13,11.68
3503,3.92,5,25.78,44.48,50.91,107.45,18.24
3504,4.0,5,38.78,52.96,61.94,118.28,48.02
3505,4.08,5,42.75,51.94,51.3,106.51,51.35
3506,4.17,5,39.42,50.44,65.62,131.26,49.29
3507,4.25,5,47.02,51.43,65.58,126.84,56.55
3508,4.33,5,30.19,48.26,37.28,80.83,18.22
3509,4.42,5,29.14,51.02,52.93,111.4,13.95
3510,4.5,5,24.75,48.93,50.84,105.77,13.64
3511,4.58,5,26.18,47.43,41.49,79.42,9.07
3512,4.67,5,29.57,44.31,57.16,111.49,17.89
3513,4.75,5,25.78,48.29,52.69,106.84,16.19
3514,4.83,5,24.59,46.52,44.37,85.84,22.2
3515,4.92,5,28.72,47.11,54.23,115.4,12.49
3516,5.0,5,26.56,49.37,54.68,110.0,13.85
3517,5.08,5,31.63,50.46,57.15,110.6,15.16
3518,5.17,5,35.05,54.7,42.06,83.13,17.75
3519,5.25,5,39.92,50.15,47.9,92.74,14.93
3520,5.33,5,32.33,46.89,62.32,125.71,16.97
3521,5.42,5,33.73,47.86,49.97,104.07,18.51
3522,5.5,5,29.69,47.79,46.67,90.68,17.62
3523,5.58,5,30.24,51.78,66.4,136.87,22.65
3524,5.67,5,36.94,50.37,53.45,104.28,19.12
3525,5.75,5,31.8,48.11,52.05,99.71,17.74
3526,5.83,5,33.35,50.84,55.12,111.6,22.92
3527,5.92,5,37.7,53.65,58.54,109.37,19.42
3528,6.0,5,32.81,45.29,65.12,120.4,13.34
3529,6.08,5,39.33,54.78,59.2,111.79,15.52
3530,6.17,5,36.41,50.07,64.45,122.08,14.83
3531,6.25,5,36.32,51.14,59.15,120.22,14.21
3532,6.33,5,32.79,52.59,62.08,115.27,26.19
3533,6.42,5,37.16,51.29,48.62,99.36,15.0
3534,6.5,5,34.21,47.33,41.05,88.09,18.38
3535,6.58,5,37.67,49.01,60.45,126.03,19.64
3536,6.67,5,36.0,51.14,51.42,100.09,18.29
3537,6.75,5,40.06,52.36,74.79,142.56,16.9
3538,6.83,5,36.89,51.72,58.6,125.66,21.04
3539,6.92,5,44.45,54.2,70.1,142.94,15.02
3540,7.0,5,36.67,53.98,56.54,110.4,14.9
3541,7.08,5,36.08,51.28,53.08,111.28,23.51
3542,7.17,5,39.47,49.24,62.83,124.32,15.48
3543,7.25,5,42.34,55.69,73.93,143.16,25.78
3544,7.33,5,42.63,57.99,63.65,136.99,26.19
3545,7.42,5,39.77,53.21,59.66,122.77,25.55
3546,7.5,5,40.68,53.77,70.25,145.89,23.54
3547,7.58,5,40.98,51.88,50.7,95.95,14.73
3548,7.67,5,36.32,50.86,68.09,141.55,12.93
3549,7.75,5,43.97,55.79,61.31,119.58,16.51
3550,7.83,5,36.27,53.59,66.08,128.11,15.26
3551,7.92,5,57.98,61.98,138.87,261.91,19.29
3552,8.0,5,69.65,69.98,83.58,163.01,66.99
3553,8.08,5,68.62,66.08,97.44,190.66,72.54
3554,8.17,5,72.8,65.52,112.88,217.6,73.12
3555,8.25,5,43.65,52.46,64.95,123.65,22.1
3556,8.33,5,42.84,56.75,64.71,121.5,19.85
3557,8.42,5,38.68,54.42,55.28,108.54,19.4
3558,8.5,5,42.97,51.05,76.13,146.97,21.95
3559,8.58,5,42.96,53.91,62.84,123.56,18.85
3560,8.67,5,44.17,54.53,82.34,165.04,24.95
3561,8.75,5,42.14,52.46,74.8,145.57,15.28
3562,8.83,5,45.71,52.75,80.51,168.11,18.32
3563,8.92,5,42.91,52.76,67.13,138.07,17.02
3564,9.0,5,45.86,53.73,66.14,127.54,23.3
3565,9.08,5,47.37,53.54,75.67,137.33,17.04
3566,9.17,5,42.94,55.98,78.94,164.04,17.07
3567,9.25,5,42.33,54.61,79.98,152.54,22.28
3568,9.33,5,46.91,55.18,56.43,116.22,18.25
3569,9.42,5,40.82,49.23,85.63,160.79,23.56
3570,9.5,5,49.54,56.7,76.47,155.63,25.64
3571,9.58,5,45.89,56.69,76.3,151.57,19.32
3572,9.67,5,45.64,54.06,62.6,117.25,21.92
3573,9.75,5,48.13,54.36,65.05,117.31,30.27
3574,9.83,5,48.09,56.4,61.2,121.11,25.51
3575,9.92,5,46.6,56.64,84.55,164.67,23.63
3576,10.0,5,49.82,53.42,69.27,138.51,28.66
3577,10.08,5,44.55,57.75,67.72,128.01,17.28
3578,10.17,5,49.55,54.8,72.05,136.47,27.41
3579,10.25,5,43.43,53.7,58.95,106.66,22.28
3580,10.33,5,49.13,59.47,72.37,137.5,28.11
3581,10.42,5,46.33,56.1,71.3,130.19,19.49
3582,10.5,5,43.02,56.55,76.61,144.34,26.32
3583,10.58,5,48.63,59.99,64.88,128.43,15.19
3584,10.67,5,47.72,53.56,67.6,133.25,20.43
3585,10.75,5,42.55,55.95,70.47,133.47,21.73
3586,10.83,5,40.66,55.95,64.15,126.84,22.79
3587,10.92,5,47.62,55.68,72.65,148.16,13.53
3588,11.0,5,53.9,58.66,71.91,138.06,18.49
3589,11.08,5,49.44,53.42,80.56,148.61,18.03
3590,11.17,5,46.06,57.29,81.58,160.76,17.77
3591,11.25,5,52.25,53.44,88.27,174.34,20.06
3592,11.33,5,51.7,60.2,75.49,142.4,23.58
3593,11.42,5,53.03,56.03,63.63,121.09,29.16
3594,11.5,5,51.02,60.74,78.09,140.64,21.25
3595,11.58,5,51.76,59.09,77.92,147.95,29.12
3596,11.67,5,51.25,60.08,68.36,128.43,23.15
3597,11.75,5,47.05,54.55,64.88,119.17,20.9
3598,11.83,5,43.01,51.69,58.64,113.73,24.93
3599,11.92,5,46.92,52.59,73.5,142.28,21.11
3600,12.0,5,79.74,73.06,104.11,196.45,67.49
3601,12.08,5,74.53,69.87,105.76,198.75,74.62
3602,12.17,5,75.35,70.3,124.43,241.6,69.37
3603,12.25,5,44.64,55.67,67.08,132.28,28.32
3604,12.33,5,46.76,57.13,61.84,124.56,20.27
3605,12.42,5,48.63,56.3,61.73,130.16,16.83
3606,12.5,5,50.35,58.4,78.06,155.43,19.51
3607,12.58,5,46.97,54.42,87.39,165.93,19.06
3608,12.67,5,46.67,55.32,63.79,115.56,21.29
3609,12.75,5,51.41,64.22,61.69,119.19,19.68
3610,12.83,5,49.53,57.37,88.1,175.86,17.37
3611,12.92,5,49.89,53.51,95.0,185.9,21.18
3612,13.0,5,53.59,58.3,85.36,161.81,23.76
3613,13.08,5,46.38,53.76,74.1,142.99,23.24
3614,13.17,5,47.88,56.87,72.99,142.03,21.9
3615,13.25,5,49.88,55.67,80.31,151.47,27.94
3616,13.33,5,44.8,54.73,73.83,140.12,21.44
3617,13.42,5,48.53,55.36,75.5,142.66,13.4
3618,13.5,5,47.69,56.85,64.6,128.75,22.92
3619,13.58,5,57.2,59.49,85.86,159.27,24.33
3620,13.67,5,47.69,57.18,71.45,145.81,24.86
3621,13.75,5,51.25,61.96,70.09,136.12,18.34
3622,13.83,5,49.96,55.17,77.15,143.35,26.74
3623,13.92,5,42.85,55.73,62.53,127.69,21.78
3624,14.0,5,41.32,48.69,65.13,134.73,20.87
3625,14.08,5,47.44,55.88,75.58,161.75,25.61
3626,14.17,5,50.8,58.32,80.75,162.2,27.34
3627,14.25,5,47.23,54.76,67.98,127.99,26.06
3628,14.33,5,46.31,52.27,74.18,144.57,12.2
3629,14.42,5,44.85,55.11,74.29,156.36,15.52
3630,14.5,5,41.02,56.52,72.01,135.73,18.49
3631,14.58,5,42.09,53.65,67.94,125.95,15.77
3632,14.67,5,39.56,53.92,67.32,129.22,17.11
3633,14.75,5,41.17,55.78,61.03,114.78,20.09
3634,14.83,5,42.97,59.28,87.18,163.88,18.86
3635,14.92,5,47.3,54.18,71.25,134.94,21.73
3636,15.0,5,42.8,52.36,75.33,149.17,26.14
3637,15.08,5,45.02,54.67,65.13,120.75,28.38
3638,15.17,5,44.36,56.19,71.23,138.86,22.58
3639,15.25,5,45.39,50.78,72.16,136.07,26.69
3640,15.33,5,39.77,54.2,66.95,133.25,18.35
3641,15.42,5,46.85,56.38,64.43,129.27,19.21
3642,15.5,5,37.96,51.01,63.66,129.06,19.19
3643,15.58,5,41.05,54.32,60.4,123.18,19.01
3644,15.67,5,42.28,55.81,72.29,137.02,23.27
3645,15.75,5,44.74,57.19,61.67,120.98,21.24
3646,15.83,5,46.64,56.02,73.41,149.49,27.7
3647,15.92,5,44.22,55.55,67.84,134.32,21.53
3648,16.0,5,62.79,63.83,105.18,203.77,47.74
3649,16.08,5,54.65,62.05,89.52,165.04,46.64
3650,16.17,5,44.84,55.94,79.79,158.39,18.83
3651,16.25,5,43.95,56.07,61.57,111.39,23.91
3652,16.33,5,31.7,51.05,49.98,92.31,17.5
3653,16.42,5,39.02,56.48,61.79,116.73,20.23
3654,16.5,5,41.6,52.55,74.07,145.46,22.07
3655,16.58,5,37.38,55.07,62.87,126.15,21.5
3656,16.67,5,60.25,67.05,144.23,265.54,29.29
3657,16.75,5,45.97,54.64,64.51,116.49,22.84
3658,16.83,5,38.65,51.96,70.92,142.42,15.82
3659,16.92,5,38.43,51.44,64.38,128.83,17.66
3660,17.0,5,33.05,51.19,55.08,111.28,16.31
3661,17.08,5,35.17,47.1,56.96,122.17,15.88
3662,17.17,5,33.85,49.24,62.79,123.77,22.62
3663,17.25,5,40.45,52.66,55.11,104.24,19.52
3664,17.33,5,38.12,51.43,61.16,126.73,20.24
3665,17.42,5,34.03,49.57,56.73,110.09,19.85
3666,17.5,5,37.67,50.97,50.24,99.9,20.25
3667,17.58,5,34.5,52.08,54.74,105.84,19.86
3668,17.67,5,35.88,52.22,76.35,143.26,28.6
3669,17.75,5,35.54,54.4,50.96,99.62,21.59
3670,17.83,5,35.88,52.7,59.06,123.91,15.29
3671,17.92,5,35.13,48.61,42.15,80.54,20.05
3672,18.0,5,35.22,50.51,56.16,116.43,19.23
3673,18.08,5,37.82,51.47,51.79,93.97,13.9
3674,18.17,5,35.34,51.41,54.59,116.27,9.3
3675,18.25,5,31.59,51.4,56.32,119.9,18.46
3676,18.33,5,32.1,49.82,44.51,85.01,16.9
3677,18.42,5,36.42,51.77,60.64,119.54,14.51
3678,18.5,5,32.19,49.5,47.38,98.51,15.88
3679,18.58,5,30.16,50.19,40.51,79.89,16.5
3680,18.67,5,28.94,46.88,57.59,123.07,14.9
3681,18.75,5,31.78,46.39,45.44,91.91,19.03
3682,18.83,5,27.51,48.67,44.62,87.72,17.58
3683,18.92,5,34.68,51.36,52.05,104.09,21.87
3684,19.0,5,26.24,49.45,48.22,93.11,21.19
3685,19.08,5,34.73,45.77,56.93,112.58,21.26
3686,19.17,5,28.24,47.51,47.57,93.37,14.33
3687,19.25,5,25.16,46.54,39.52,77.24,16.96
3688,19.33,5,29.28,45.16,48.02,100.42,10.9
3689,19.42,5,24.98,46.07,47.32,86.72,14.34
3690,19.5,5,28.13,50.03,49.7,108.27,7.03
3691,19.58,5,25.69,50.73,54.8,109.79,15.01
3692,19.67,5,30.72,50.79,57.97,123.57,15.54
3693,19.75,5,27.59,46.77,56.96,117.35,19.66
3694,19.83,5,22.66,47.72,53.02,98.73,11.8
3695,19.92,5,24.45,47.82,45.83,92.85,16.8
3696,20.0,5,55.77,59.13,88.76,160.78,63.01
3697,20.08,5,57.53,59.72,86.72,161.58,63.26
3698,20.17,5,52.59,58.33,88.72,169.01,60.65
3699,20.25,5,48.82,54.87,59.54,113.65,63.99
3700,20.33,5,55.89,59.53,79.54,150.8,63.91
3701,20.42,5,27.33,48.27,51.08,98.61,13.0
3702,20.5,5,29.19,50.21,54.59,119.41,17.83
3703,20.58,5,25.38,45.66,45.31,92.15,17.57
3704,20.67,5,22.29,47.81,28.44,64.32,21.68
3705,20.75,5,25.67,47.85,44.38,89.63,14.09
3706,20.83,5,24.76,47.53,51.24,103.92,14.64
3707,20.92,5,21.37,42.78,38.11,68.6,10.18
3708,21.0,5,23.84,49.34,44.35,98.18,14.17
3709,21.08,5,22.23,46.11,57.01,109.01,11.32
3710,21.17,5,25.29,45.72,43.86,94.67,20.74
3711,21.25,5,24.19,44.87,42.77,92.92,18.11
3712,21.33,5,18.58,42.74,38.85,70.93,10.34
3713,21.42,5,18.02,41.07,38.52,79.62,10.6
3714,21.5,5,21.54,46.67,41.92,87.48,13.18
3715,21.58,5,21.77,42.96,44.27,90.23,20.64
3716,21.67,5,24.13,46.44,34.43,71.97,13.59
3717,21.75,5,23.07,44.48,41.72,82.92,15.07
3718,21.83,5,26.2,48.13,36.62,72.34,22.68
3719,21.92,5,19.29,45.29,38.6,84.77,16.48
3720,22.0,5,18.92,42.23,42.55,88.57,8.94
3721,22.08,5,17.24,42.69,34.58,73.17,6.99
3722,22.17,5,23.07,42.49,35.11,65.19,16.14
3723,22.25,5,20.37,47.57,36.0,73.52,24.3
3724,22.33,5,13.67,43.29,45.81,92.18,18.84
3725,22.42,5,20.73,41.54,51.47,106.85,16.69
3726,22.5,5,20.82,42.64,35.65,65.45,18.35
3727,22.58,5,19.26,43.4,33.74,65.25,18.26
3728,22.67,5,20.69,44.39,38.96,89.12,8.63
3729,22.75,5,15.28,40.5,43.25,83.86,14.65
3730,22.83,5,25.19,44.04,31.22,56.93,21.55
3731,22.92,5,20.68,45.1,35.37,70.18,23.54
3732,23.0,5,13.05,44.35,33.95,67.15,15.29
3733,23.08,5,19.16,43.73,40.36,85.9,9.35
3734,23.17,5,20.53,43.65,36.21,78.38,17.42
3735,23.25,5,15.14,41.02,31.15,61.23,16.0
3736,23.33,5,20.85,42.19,42.66,84.9,18.69
3737,23.42,5,24.81,44.82,41.49,87.36,17.83
3738,23.5,5,16.62,44.75,26.44,60.44,21.6
3739,23.58,5,20.34,40.01,37.92,73.09,15.85
3740,23.67,5,19.54,43.93,39.96,77.31,15.12
3741,23.75,5,22.17,45.03,26.61,68.47,14.49
3742,23.83,5,18.38,43.51,40.2,81.06,14.99
3743,23.92,5,15.02,43.21,40.82,90.94,14.87
3744,0.0,6,43.16,54.55,63.94,126.23,53.15
3745,0.08,6,36.48,50.51,56.06,116.38,54.12
3746,0.17,6,46.34,54.54,64.7,129.59,45.17
3747,0.25,6,41.99,56.49,64.17,126.36,51.83
3748,0.33,6,37.96,54.16,56.08,111.75,53.43
3749,0.42,6,22.72,50.98,53.84,100.72,16.81
3750,0.5,6,18.85,42.92,38.61,78.67,9.62
3751,0.58,6,18.15,41.89,21.78,46.59,16.66
3752,0.67,6,16.59,43.37,39.48,79.42,14.35
3753,0.75,6,12.46,41.47,43.71,86.83,16.17
3754,0.83,6,21.22,45.82,44.54,90.98,17.61
3755,0.92,6,13.48,42.76,40.7,86.45,14.67
3756,1.0,6,16.48,43.67,40.2,81.67,14.14
3757,1.08,6,20.86,46.54,47.96,101.11,16.36
3758,1.17,6,17.69,45.38,43.77,86.71,15.58
3759,1.25,6,20.1,46.49,46.75,94.58,20.33
3760,1.33,6,15.41,37.41,36.02,87.46,25.81
3761,1.42,6,18.55,43.81,23.54,46.37,10.34
3762,1.5,6,20.46,42.36,30.84,63.41,5.12
3763,1.58,6,16.69,44.62,26.46,48.56,12.06
3764,1.67,6,26.06,42.16,31.27,67.43,12.75
3765,1.75,6,18.07,46.07,33.2,69.84,17.88
3766,1.83,6,25.27,44.64,56.65,112.59,22.29
3767,1.92,6,20.01,41.82,27.52,54.98,18.26
3768,2.0,6,15.27,42.58,39.15,76.66,12.56
3769,2.08,6,16.95,41.88,39.57,81.5,17.17
3770,2.17,6,21.72,48.33,42.9,80.2,20.29
3771,2.25,6,24.89,48.93,54.33,112.2,18.89
3772,2.33,6,27.66,46.42,47.86,89.19,19.12
3773,2.42,6,22.1,47.03,53.69,105.9,15.07
3774,2.5,6,17.73,41.89,34.68,70.24,9.56
3775,2.58,6,23.03,44.25,45.38,89.18,20.14
3776,2.67,6,19.37,45.15,37.11,68.77,21.62
3777,2.75,6,23.85,48.64,36.22,74.98,10.45
3778,2.83,6,19.4,42.85,27.5,53.46,17.91
3779,2.92,6,15.6,41.29,38.32,79.68,10.69
3780,3.0,6,27.75,48.09,59.08,112.55,18.8
3781,3.08,6,22.58,43.38,44.06,89.05,10.05
3782,3.17,6,23.79,48.84,47.66,86.73,19.07
3783,3.25,6,27.35,45.5,35.38,78.25,18.55
3784,3.33,6,30.68,47.54,54.9,114.31,20.98
3785,3.42,6,26.88,50.63,32.26,65.3,19.31
3786,3.5,6,24.98,46.67,35.41,87.75,16.99
3787,3.58,6,26.5,50.81,57.47,117.26,19.78
3788,3.67,6,24.11,45.41,44.05,87.99,14.25
3789,3.75,6,25.54,51.53,46.5,91.24,18.69
3790,3.83,6,26.2,48.02,50.87,97.65,14.34
3791,3.92,6,23.22,43.94,49.24,95.68,18.3
3792,4.0,6,49.41,55.7,72.13,139.29,56.22
3793,4.08,6,50.91,55.0,78.44,150.97,59.32
3794,4.17,6,51.72,55.58,76.51,140.7,56.42
3795,4.25,6,28.65,46.57,37.12,83.59,16.09
3796,4.33,6,22.72,43.24,39.43,84.91,14.79
3797,4.42,6,32.01,44.25,56.72,121.33,12.68
3798,4.5,6,32.02,51.09,50.35,102.46,21.47
3799,4.58,6,27.98,49.14,45.57,97.25,17.18
3800,4.67,6,30.21,49.21,57.51,107.27,12.4
3801,4.75,6,28.17,45.41,50.09,103.18,14.87
3802,4.83,6,31.87,52.64,56.06,101.95,15.57
3803,4.92,6,26.7,46.66,34.05,66.42,18.27
3804,5.0,6,34.57,48.89,60.07,130.65,17.8
3805,5.08,6,32.64,50.15,45.3,89.8,21.79
3806,5.17,6,33.04,50.22,54.45,107.92,13.48
3807,5.25,6,30.46,43.7,43.04,90.98,19.35
3808,5.33,6,26.2,46.73,53.9,106.83,17.97
3809,5.42,6,34.56,50.79,71.11,132.89,16.96
3810,5.5,6,26.96,46.38,46.18,88.13,17.76
3811,5.58,6,35.25,48.22,56.05,114.89,18.67
3812,5.67,6,29.74,45.8,58.93,117.57,22.27
3813,5.75,6,27.21,48.27,52.23,108.2,17.14
3814,5.83,6,33.1,51.42,54.15,110.4,22.83
3815,5.92,6,37.56,51.01,63.02,123.74,22.73
3816,6.0,6,30.37,49.43,67.68,131.9,12.61
3817,6.08,6,39.67,51.94,57.23,113.5,19.58
3818,6.17,6,36.7,49.81,54.36,106.02,22.5
3819,6.25,6,35.28,51.3,63.69,122.89,19.8
3820,6.33,6,33.53,47.79,72.14,142.36,18.71
3821,6.42,6,34.1,54.13,57.34,120.42,19.1
3822,6.5,6,37.21,48.87,45.98,84.38,21.73
3823,6.58,6,38.99,53.11,64.91,138.78,18.2
3824,6.67,6,34.28,50.73,51.93,106.94,17.42
3825,6.75,6,33.85,50.36,59.43,119.16,21.82
3826,6.83,6,36.25,54.28,47.62,90.68,19.89
3827,6.92,6,42.19,48.61,53.83,103.33,19.84
3828,7.0,6,33.37,50.84,52.67,107.87,18.49
3829,7.08,6,41.95,53.33,78.55,152.65,22.53
3830,7.17,6,38.41,53.45,50.12,93.75,19.53
3831,7.25,6,32.79,49.86,51.78,98.9,18.84
3832,7.33,6,37.26,51.62,48.01,92.71,12.46
3833,7.42,6,41.32,51.18,66.9,126.3,21.31
3834,7.5,6,45.8,54.26,71.73,140.47,20.93
3835,7.58,6,35.15,57.08,45.78,87.29,22.47
3836,7.67,6,30.22,49.79,61.57,124.72,17.35
3837,7.75,6,35.8,53.22,42.96,79.9,24.88
3838,7.83,6,44.63,54.38,81.17,160.99,23.61
3839,7.92,6,34.69,48.9,67.62,147.01,15.69
3840,8.0,6,63.32,65.05,93.43,182.07,46.14
3841,8.08,6,62.61,59.37,97.31,182.43,50.57
3842,8.17,6,59.31,60.39,84.75,160.04,50.19
3843,8.25,6,39.89,52.24,50.55,95.37,13.18
3844,8.33,6,42.55,56.04,67.95,137.7,20.43
3845,8.42,6,44.76,55.97,56.14,111.87,19.87
3846,8.5,6,44.49,54.07,68.3,123.89,21.93
3847,8.58,6,49.23,57.89,64.18,118.25,30.38
3848,8.67,6,42.48,53.51,73.78,134.02,13.94
3849,8.75,6,39.09,54.73,64.95,130.72,23.55
3850,8.83,6,38.71,52.89,66.88,125.38,21.62
3851,8.92,6,38.25,55.69,63.62,128.69,17.58
3852,9.0,6,45.04,54.71,84.1,158.59,21.36
3853,9.08,6,43.77,57.15,75.7,150.22,24.6
3854,9.17,6,44.92,55.4,82.54,157.28,21.68
3855,9.25,6,43.15,53.02,59.58,121.99,13.04
3856,9.33,6,41.36,58.81,60.29,114.55,21.8
3857,9.42,6,47.6,59.04,57.12,109.14,24.79
3858,9.5,6,37.03,52.13,56.3,109.06,17.6
3859,9.58,6,43.04,55.9,66.36,133.63,24.22
3860,9.67,6,48.79,54.79,77.02,143.23,25.97
3861,9.75,6,43.07,52.29,62.44,119.5,25.99
3862,9.83,6,47.77,58.73,78.22,149.54,25.96
3863,9.92,6,43.77,54.71,72.86,143.14,31.12
3864,10.0,6,45.14,55.0,65.39,125.71,25.95
3865,10.08,6,48.91,56.44,66.03,131.74,22.91
3866,10.17,6,42.58,54.47,66.63,126.19,23.85
3867,10.25,6,49.81,56.91,75.57,150.97,22.98
3868,10.33,6,47.51,52.31,67.14,134.64,20.88
3869,10.42,6,51.88,61.18,75.18,142.46,18.81
3870,10.5,6,48.34,56.53,61.66,124.59,21.61
3871,10.58,6,43.99,58.46,73.21,136.32,24.58
3872,10.67,6,53.89,55.73,85.23,164.22,20.27
